95,1,6,16,3.9,8.8,99.4,49.8,84.7,.2,9.059999,0,13.8,5.1,8.9,12.2,7,9.5,1.3,.4,332,67,4.5,1,.7
95,2,6,17.6,5.9,10.3,98.1,48.5,81,.3,10.09,0,15.7,6.5,9.9,13.4,8,10.2,1.4,.8,199,54,4.7,1.3,1.4
95,3,6,14.4,5.4,9.9,99,70.2,89.7,.1,6.88,0,12.8,5.7,9.3,11.7,7.5,9.7,1,.3,264,69,4.4,.5,.3
95,4,6,14.4,11.1,12.9,98.8,90.9,95.9,.1,4.39,12,13.7,9.7,11.1,12.5,10.2,11.1,3.2,3,137,21,7.6,.1,.5
95,5,6,16.9,10.2,13.8,97.1,57.7,75.1,.4,11.44,19,15.9,9.3,12.2,14.3,10.9,12.2,6.7,5.6,235,32,14.9,2.7,1.5
95,6,6,16.7,4.8,10,97.4,45.2,77.2,.3,12.85,0,16.8,5.9,10.4,14.2,7.9,10.8,1.7,.6,166,66,5.7,1.8,1
95,7,6,17.4,3.2,9.9,100,52.7,86.2,.2,11.77,0,15.6,4.8,9.9,13.3,7,10.2,1.3,.4,64,67,5.9,1.5,1.1
95,8,6,21.1,4.6,11.3,99.9,50.7,86.4,.3,12.79,0,17.3,6,10.9,14.6,7.9,11.1,1.3,.3,17,72,4.8,1.8,2.6
95,9,6,19.6,5,11.3,100,59.2,89.3,.2,10.65,0,16.5,6.3,10.7,14.2,8.2,11,1.2,.2,223,73,3.6,1.3,2.1
95,10,6,21.4,6.4,13.1,100,46.2,84.4,.3,12.2,0,18,6.9,12,15.3,8.6,11.9,1.1,.1,338,76,3.7,1.7,2.9
95,11,6,15.3,9,12.6,97.3,71.8,87.2,.2,4.17,0,14,9.8,11.7,13.2,10.8,12,1.4,.4,173,68,6,.1,.7
95,12,6,18.5,9.2,12.8,99.5,69.3,91.8,.1,7.9,0,16.7,8.8,12.1,14.7,10.1,12.2,1.2,.3,214,71,4.9,.7,2.1
95,13,6,19.8,7,12.7,99.8,59.5,88.6,.2,12.71,0,19.3,8.2,12.8,16.4,9.8,12.8,1,.1,116,76,3.7,1.7,2.4
95,14,6,19.4,4.8,11.8,100,64.5,90,.2,12.6,0,19.3,7.2,12.4,16.1,9.2,12.6,1,.2,178,72,4.5,1.6,2
95,15,6,15.9,7.8,11.6,99.8,64.6,87.6,.2,5.68,0,14.4,8.9,11.3,13.4,10.3,11.8,2.4,1.2,242,56,8.5,.5,.8
95,16,6,14,4.6,9.3,88.2,46,68.1,.4,12.05,0,15,6,9.8,13.2,8,10.5,2.9,1.9,234,48,7.9,2.1,.2
95,17,6,11.7,4.2,7.4,99.6,67.5,90.4,.1,9.51,3,14.2,6.1,9.2,12.4,8.4,9.9,2.2,.3,199,76,5.5,1,0
95,18,6,14.4,-.2,6.4,100,52.5,83.7,.2,13.99,0,15.5,2.8,8.2,12.8,5.3,8.8,1.3,.5,12,65,5.3,1.8,.2
95,19,6,17.2,-.4,8,100,37.8,75.1,.4,12.63,0,15.3,2.8,8.4,12.6,5.2,8.8,1.3,.6,36,61,4.8,1.9,1
95,20,6,18.7,4.8,9.9,97,38.8,76.6,.4,11.7,0,17.3,6.4,10.4,14.3,7.8,10.4,1.1,.4,180,65,4,1.6,1.7
95,21,6,14.5,3.4,8.5,98.1,53.3,82.8,.2,8.969999,0,14.7,5.9,9.6,12.8,7.6,10,1.6,.3,9,72,4.7,1,.3
95,22,6,17.1,2.9,8.8,100,43.6,82,.3,13.79,0,17,4.9,10.2,14.4,7,10.5,.9,.1,252,78,4,1.9,1.1
95,23,6,16.1,2.6,9.2,99.4,58,84.6,.2,8.83,0,15.1,5.3,9.8,13,7.2,10,.9,.2,279,69,3.4,.9,.7
95,24,6,21.3,7.1,12.7,97.2,40.9,79.8,.4,10.11,0,17.9,8.1,12.1,15.1,9.2,11.8,1.3,.4,149,69,5,1.4,3
95,25,6,16.9,10.6,13.2,95.8,48.8,83.5,.3,3.66,2,13.7,10.2,11.8,12.9,11.3,12,3.9,3.3,143,34,12.8,.4,1.6
95,26,6,17.5,6.6,12.3,95.6,53.2,79.7,.3,12.9,0,17.6,9.2,11.9,15,10.2,12,3.8,2.8,206,41,8.8,2.3,1.4
95,27,6,15.9,4.6,9.6,98.1,58.6,83.5,.2,12.58,0,16.4,6.1,10.7,14.4,8.1,11.1,1.9,1,172,55,5.6,1.7,.7
95,28,6,17.4,3.5,9.4,99.9,42,83.3,.3,14.91,0,18.4,5.6,10.9,15.4,7.7,11.1,1.2,.2,296,72,4.3,2.1,1.2
95,29,6,19,1.9,9.9,99,21.9,61.1,.6,15.52,0,17.5,4.8,10.4,14.8,7.2,10.8,2.2,1.6,8,42,8,3.1,1.6
95,30,6,18.9,2.2,10.6,73.1,21.8,48.6,.8,16.2,0,17.6,4.9,10.5,14.8,7.3,10.8,3.4,2.8,16,33,9.4,4.1,1.7
95,31,6,20.8,.2,9.9,93.7,25.5,61.6,.6,16.24,0,19.7,4.1,10.9,15.9,6.6,10.9,1.4,.8,195,52,3.9,2.9,2.2
95,32,6,24.3,2.5,11.7,96.5,33.3,69.8,.6,15.78,0,21,5.6,12.3,17.1,7.8,12.1,1.3,.5,178,65,4.8,2.7,3.8
95,33,6,25.6,4.6,13.6,97.7,33.6,72.7,.6,16.03,0,21.6,7.6,14,18.1,9.5,13.6,1.4,.3,294,73,4.3,2.9,4.6
95,34,6,27.9,4.4,14.6,98.5,15.4,66,.9,16.57,0,20.5,8,13.8,17.5,10.3,13.9,1.4,.6,348,60,4.2,3.3,5.5
95,35,6,26.8,4.3,14.4,91.9,20,59.7,.9,16.86,0,20.3,7.4,13.2,17.3,9.7,13.4,1.6,.6,9,63,5.3,3.7,5.1
95,36,6,25.1,3.5,12.9,96.7,22.5,64.6,.8,16.99,0,21,7.2,13.4,17.7,9.6,13.4,1.3,.3,189,73,3.7,3.2,4.2
95,37,6,25.1,3.2,12.6,96.8,28,68.9,.7,17.09,0,21.6,7.2,13.5,18,9.5,13.5,1.2,.1,188,77,4.3,3.1,4.2
95,38,6,24.6,3,12.5,97.8,28.4,70,.6,15.77,0,21.2,7.2,13.3,17.5,9.6,13.4,1.4,.2,84,76,4.2,2.8,4
95,39,6,25.2,5.1,14.6,93.6,29.8,60.8,.9,16.19,0,21.9,8.8,14.3,18.3,10.6,14.1,2.6,.9,219,65,7.5,3.9,4.5
95,40,6,22.5,2.9,12.4,96.3,30.9,65.4,.7,15.55,0,21.7,7.9,13.7,17.9,10.2,13.8,1.4,.7,182,54,4.4,2.8,3.1
95,41,6,20.4,5,11.4,91.5,34.1,63.9,.6,15.21,0,20.1,8.4,13.1,17.2,10.2,13.3,2.2,1.5,196,45,7.3,2.9,2.4
95,42,6,21.7,3.9,12.5,98.2,39.8,70.7,.6,17.05,0,21.7,7.8,13.7,18.1,9.8,13.6,2.2,1.4,160,49,5.4,3.1,2.8
95,43,6,21,5,13.6,92.3,36.9,70.3,.6,15.14,0,20.6,8.2,14,17.3,10.3,13.9,2.4,1.5,159,51,8.7,2.9,2.7
95,44,6,18.4,12.4,14.9,98,82.5,93.7,.1,6.54,7,18.4,12.9,14.8,16.5,13.6,14.8,2,.8,187,63,9,.5,2.7
95,45,6,19.4,12,15.5,95.9,76.6,88.2,.2,6.46,0,17.3,12.3,14.2,15.8,13.1,14.2,4.1,3.9,173,18,9.6,.8,3
95,46,6,19.1,10.3,14.4,98.7,78,93.9,.1,10.26,1,19.5,11.5,14.6,16.9,12.6,14.6,2.1,1.3,152,50,7.1,1.2,2.5
95,47,6,21.3,6.2,13.2,100,51.2,94.8,.1,15.51,0,22,9.4,14.5,18.6,11.1,14.4,1,.6,174,55,3.3,2.3,3
95,48,6,21.4,7.8,13.7,98.5,51.3,80.9,.4,11.89,0,19.1,9.6,14,17,11.3,14.1,1.5,1.1,350,42,4.8,1.9,3.2
95,49,6,26.3,7.1,15.5,97.8,22.9,65.6,.9,18.87,0,23.6,9,15.5,19.8,11,15.1,1.7,1.1,351,48,6,4,5.2
95,50,6,26.9,5,16,96.8,17.3,54.3,1.1,19.23,0,23.2,9,15.6,19.8,11.3,15.5,2.6,2,63,40,10.6,5.1,5.2
95,51,6,27.9,6.6,16.9,82.8,18.7,51.7,1.2,16.07,0,23.9,9.6,16,19.8,11.7,15.7,2.2,1.3,49,52,8.5,4.1,5.9
95,52,6,24.9,10.2,17.7,94.5,41.4,72.3,.7,15.47,0,24.1,12.4,17.8,20.7,13.8,17.2,1.9,.5,308,69,5.1,3.1,5.3
95,53,6,22,12.8,15.9,97,56.1,86.4,.3,12.67,1,22.6,13.4,16.6,19.7,14.7,16.7,1.6,.7,224,59,4.4,2,4.6
95,54,6,23.7,11.2,16.6,97.8,43.4,78.7,.5,18.92,0,24.1,11.6,17.1,20.8,13.3,16.8,1.1,.3,154,71,4.2,3.3,4.9
95,55,6,25.3,9,16.2,98.2,35.8,73.3,.7,15.87,0,21.7,10.9,15.7,19.2,13,16,1.4,.3,21,70,7.3,3.1,5.2
95,56,6,25,8.7,15.6,97.1,34.9,73.4,.6,18.67,0,23.9,10.1,16.2,20.4,12.2,16,1.4,.7,203,58,6.5,3.6,5
95,57,6,25,10.4,16.7,95.3,38.6,72.5,.7,19.09,0,25.5,11.5,17.6,21.6,13.3,17.2,1.2,.4,181,66,3.7,3.6,5.4
95,58,6,25,10.6,17.8,94.3,36.9,68.7,.8,18.52,0,26,12.6,18.5,22.2,14.4,18,1.7,.7,241,63,10.2,3.7,5.4
95,59,6,23.3,13.6,17.5,95.4,46.6,76.2,.5,16.24,0,24.6,13.6,18.3,21.5,15.1,18.1,1.6,.2,1,76,4.8,3,5.7
95,60,6,22,11.8,16.6,95.4,50.3,77.1,.5,15.83,1,23.8,12.7,17.7,21,14.6,17.7,1.9,.4,167,71,5.2,2.8,4.3
95,61,6,22.9,11.3,16.8,95.4,42.2,72,.6,17.79,0,23.9,13,17.7,21.2,14.6,17.6,1.7,1,163,52,4.8,3.3,4.6
95,62,6,23.4,10.8,17.1,95.1,43.6,69,.7,17.41,0,23.4,11.9,17.2,20.5,14,17.2,1.9,1,186,57,6.9,3.4,4.7
95,63,6,22.8,11.3,16.9,91.7,39.2,64.1,.8,19.58,0,23.1,12.8,17.5,20.7,14.5,17.4,2.4,1.4,246,52,8.6,4.3,4.5
95,64,6,24.8,11.9,17.9,94.4,42.6,70,.7,14.02,3,24.1,13.6,17.8,20.8,14.9,17.6,2.9,2,185,45,7.3,3,5.7
95,65,6,21.4,12.1,17.5,96,41.5,80.6,.4,17.63,7,22.4,13.9,17.5,20.3,15.9,17.7,2.9,1.2,245,62,8.1,3.3,4.1
95,66,6,22.8,8.2,15.1,97,14.7,60.3,.9,22.12,0,25,10.5,16.8,21.4,12.8,16.8,1.3,.6,1,59,5,4.4,3.9
95,67,6,21.4,6.9,13.6,95.7,27.8,61.1,.8,15.34,0,20.7,9.7,14.7,18.4,12.3,15.3,3.1,2.2,54,147,10,3.8,3.1
95,68,6,26.6,5.9,15.9,78.1,15,47.2,1.2,22.39,0,26.1,9.5,17,22,11.9,16.6,1.6,1,39,48,6.5,5,5.3
95,69,6,28.2,5.8,16.5,90,16.4,56.5,1.1,21.77,0,27.6,10.9,18.5,23.3,13.2,18,1.9,1,152,56,5.2,4.9,5.9
95,70,6,20.6,9.8,15.7,97.6,34.9,65.2,.7,7.82,1,18.4,13.2,15.9,18.6,15,16.6,4,2.6,176,49,13.3,2,3.1
95,71,6,21.3,8.1,13.8,100,34.3,73.5,.5,19.31,0,25.2,11.6,17,21.5,13.2,16.6,1.5,.8,329,55,5.2,3.5,3.2
95,72,6,23.8,5.5,14.5,95.8,25.4,64.9,.8,22.16,0,26.6,10.8,18,22.6,13.1,17.6,1.5,.5,302,67,6.2,4.4,3.9
95,73,6,26.4,6.9,16.4,93.4,21.9,61.2,1,19.93,0,26.9,11.9,18.6,22.7,14.1,18.3,1.7,.5,295,68,5.7,4.2,5.3
95,74,6,30.2,7.8,18.6,91.3,14.4,52.7,1.4,22.46,0,28.6,12.6,19.7,24.3,14.7,19.2,1.9,1,52,56,6.9,5.5,7.3
95,75,6,31.4,8.3,19.5,88.6,15,50.7,1.5,22.92,0,27.4,13.6,19.7,23.9,15.6,19.4,1.5,.6,74,64,5.4,5.4,7.9
95,76,6,31.2,11.4,20.4,83.3,16.2,50.1,1.5,22.92,0,27.5,14.4,20.1,23.9,16.2,19.9,1.6,.5,325,66,6.4,5.6,8.5
95,77,6,30.8,9.4,19.7,92.9,15.8,52.9,1.4,22.9,0,29.2,13.7,20.7,25,15.9,20.2,1.3,.2,299,73,5.4,5.3,7.8
95,78,6,29.8,10.2,19.2,81.4,14.7,48.4,1.4,21.1,0,28.7,14.3,20.4,24.6,16.4,20.3,1.9,.7,193,66,5.7,5,7.7
95,79,6,30.8,9.2,19.7,81.2,18,49.1,1.5,22.8,0,27.2,14,20,23.6,16.1,19.9,1.5,.1,360,78,4.6,5.3,7.7
95,80,6,27.2,12.9,20.4,67.8,19.8,41.7,1.5,16.42,0,23.4,13.6,18.5,21.3,15.8,18.7,4.3,3.8,194,29,10.1,5.5,7.3
95,81,6,24.7,8.9,16.9,64.8,11.7,36,1.4,24.65,0,28,12.7,19.6,24.2,15.1,19.3,1.8,.9,270,59,5.4,5.6,4.8
95,82,6,23.8,6.6,15.6,77.9,24.3,45.9,1.1,23.74,0,25.9,11.6,18.4,22.6,14.3,18.5,4,3.3,204,33,13.5,6.6,4
95,83,6,19,7.1,13.5,86.3,8.8,43.6,.9,21.46,0,24,11.6,17.6,21.6,15,18.2,2.4,1.9,259,38,7.9,4.8,2
95,84,6,18.4,4.3,11.6,58.3,10.5,27.9,1.1,25.43,0,19.6,7.8,13.4,17.9,11.1,14.5,2.6,2.3,269,27,10.1,6,1.6
95,85,6,20.4,1.6,10.9,70,10.4,36.5,1,25.54,0,23.6,6.9,15.2,20.2,10,15.1,1.5,.2,209,75,6.8,5.3,2.1
95,86,6,22.8,1.9,12.3,70.9,9.4,37.6,1.1,25.51,0,22.4,8.5,14.9,19.4,11.5,15.4,1.9,.9,230,60,6.7,5.7,3.1
95,87,6,22.2,5.3,13.5,68.3,9,31.3,1.2,25.74,0,23.1,7,14.6,19.8,10.1,14.8,2.8,1.7,213,51,9,6.5,3.2
95,88,6,22.8,2.6,13.7,68.1,8.9,32.9,1.2,25.44,0,25.6,8.2,16.2,21.6,11,16,2,.5,324,70,8,5.8,3.2
95,89,6,23,5.4,14.5,67.3,9,30.3,1.3,25.86,0,26.5,10.8,18.2,23,13.2,17.9,1.5,.3,271,73,5.8,5.7,3.5
