,seed_0,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6,seed_7,seed_8,seed_9,seed_10,seed_11,seed_12,seed_13,seed_14,seed_15,seed_16,seed_17,seed_18,seed_19,seed_20,seed_21,seed_22,seed_23,seed_24,seed_25,seed_26,seed_27,seed_28,seed_29,seed_30,seed_31,seed_32,seed_33,seed_34,seed_35,seed_36,seed_37,seed_38,seed_39,seed_40,seed_41,seed_42,seed_43,seed_44,seed_45,seed_46,seed_47,seed_48,seed_49,seed_50,seed_51,seed_52,seed_53,seed_54,seed_55,seed_56,seed_57,seed_58,seed_59,seed_60,seed_61,seed_62,seed_63,seed_64,seed_65,seed_66,seed_67,seed_68,seed_69,seed_70,seed_71,seed_72,seed_73,seed_74,seed_75,seed_76,seed_77,seed_78,seed_79,seed_80,seed_81,seed_82,seed_83,seed_84,seed_85,seed_86,seed_87,seed_88,seed_89,seed_90,seed_91,seed_92,seed_93,seed_94,seed_95,seed_96,seed_97,seed_98,seed_99
0,0.5147255,0.4832298,0.5035587,0.5021648,0.49397793,0.48922393,0.489766,0.4805254,0.5063197,0.4735074,0.50268215,0.5150684,0.52381253,0.51354045,0.49979445,0.4966832,0.5272789,0.5167224,0.4822248,0.49788272,0.4942194,0.5154713,0.5229426,0.49476662,0.50111973,0.49423972,0.49263984,0.48305157,0.51433486,0.48207232,0.5156147,0.49374226,0.51080227,0.4902183,0.5004758,0.4924904,0.5135234,0.48877108,0.4821602,0.5147601,0.5185412,0.48371774,0.49390653,0.5269279,0.52112997,0.5089668,0.49749568,0.48074576,0.50599426,0.4986054,0.5052603,0.49208924,0.4878689,0.47988728,0.49885073,0.49393472,0.49736637,0.4957379,0.5275307,0.49253732,0.5043986,0.50493175,0.4881028,0.51060236,0.5245185,0.48870224,0.49535224,0.5188706,0.52185255,0.48207322,0.4927247,0.46919993,0.50389016,0.50645894,0.5102518,0.5131549,0.5084959,0.4935754,0.5113882,0.4930459,0.48642808,0.49981815,0.523605,0.5064562,0.48404744,0.52732193,0.5090002,0.49609175,0.51997083,0.49862847,0.47767448,0.50634885,0.5066984,0.4871824,0.47491738,0.4908739,0.4694791,0.4880948,0.500426,0.514974
1,0.49326405,0.512185,0.5108713,0.51528835,0.48968422,0.49877623,0.5229185,0.5007072,0.52932787,0.50684786,0.51507866,0.50579435,0.497734,0.4949524,0.49140915,0.51173836,0.49746057,0.51677203,0.51095074,0.48967943,0.50924665,0.5048245,0.5017348,0.5116618,0.49018487,0.46404764,0.52008814,0.5182697,0.48782855,0.5209806,0.46553358,0.4908425,0.49146307,0.4924515,0.47752976,0.5054137,0.5061636,0.5137709,0.4964087,0.51132256,0.51189893,0.5180428,0.49684903,0.51843446,0.49848416,0.50686455,0.5124716,0.52476656,0.4967726,0.48514253,0.50433004,0.5074365,0.50520784,0.48874158,0.50402325,0.50502115,0.5145033,0.501695,0.5064207,0.50728244,0.5275905,0.4780521,0.49102983,0.51083356,0.5029177,0.5236995,0.49773538,0.50407916,0.49494377,0.5084516,0.5153373,0.51175064,0.49749333,0.51875514,0.49855882,0.49802515,0.49313813,0.4995485,0.49012426,0.49327055,0.5219232,0.49377307,0.48168474,0.47962913,0.5036242,0.47921485,0.5147994,0.49670485,0.5131322,0.51409614,0.4813509,0.5036981,0.50001884,0.4917963,0.49238166,0.5101063,0.52745277,0.50404346,0.5083071,0.5075289
2,0.5033618,0.5068677,0.48665908,0.50368184,0.51397854,0.48153707,0.5125111,0.50395554,0.50577503,0.53048646,0.49640435,0.5102581,0.50285065,0.49506843,0.47334096,0.4942474,0.50171727,0.49945885,0.49347144,0.4970208,0.49394408,0.49954307,0.4944336,0.4877687,0.49308392,0.50668263,0.4908983,0.49373552,0.48978463,0.50117385,0.51549333,0.50081205,0.51081485,0.47524518,0.52618635,0.47986892,0.52089596,0.51391464,0.5062829,0.49505174,0.49617139,0.50737685,0.4937524,0.48071426,0.49520907,0.50371164,0.48052657,0.5073137,0.512071,0.48698902,0.489183,0.49300367,0.48613492,0.50897074,0.4982567,0.5125841,0.49139875,0.4910716,0.51191247,0.5095939,0.49576455,0.49977168,0.5068893,0.47358045,0.5151954,0.5197823,0.50395083,0.4856487,0.5078574,0.48919407,0.53054756,0.51439697,0.5066682,0.5132463,0.4981238,0.51725715,0.4942869,0.49849138,0.48956567,0.4808739,0.5101687,0.50918585,0.4769681,0.48805374,0.48948392,0.49549136,0.4944237,0.4906813,0.48825234,0.5034059,0.5171525,0.50840926,0.47643045,0.50696456,0.5274291,0.49599648,0.49411604,0.5064283,0.51223576,0.49358585
3,0.5052267,0.4971919,0.49725768,0.50701445,0.49802667,0.50656617,0.49333626,0.5005894,0.5167792,0.5093246,0.4953767,0.49406588,0.51698726,0.50068396,0.5015256,0.48976988,0.47599098,0.4928103,0.50453466,0.48276436,0.49666145,0.48695883,0.48347017,0.48503485,0.48835462,0.51920784,0.50824136,0.48456326,0.51064444,0.50008523,0.51263565,0.4839286,0.4841278,0.48142835,0.49089092,0.4899676,0.48548687,0.507526,0.5049523,0.5111046,0.5138789,0.51822555,0.5166694,0.51749307,0.4701945,0.4932895,0.5130279,0.4851346,0.5084258,0.4986492,0.48773205,0.50222576,0.502615,0.49105057,0.5075335,0.5007145,0.50089735,0.51065725,0.5096086,0.51394475,0.48184404,0.52275586,0.48546675,0.5016648,0.5152662,0.51480836,0.4927908,0.50134933,0.50535375,0.49678734,0.49010044,0.5128378,0.48529896,0.49629557,0.49852368,0.5063677,0.4937691,0.4887587,0.49137196,0.49762794,0.51428163,0.48818842,0.4890565,0.501619,0.5065863,0.4799243,0.49847645,0.47968915,0.48390603,0.5406989,0.50640196,0.49617457,0.4977023,0.52300596,0.5168781,0.4808914,0.49644566,0.49731937,0.4815494,0.5022581
4,0.5158389,0.51995814,0.49607787,0.5048483,0.5127126,0.495616,0.4803614,0.49681053,0.5010836,0.49515933,0.48838338,0.4777411,0.49389935,0.5134718,0.49066943,0.49379987,0.51042336,0.4904903,0.5104053,0.5023701,0.50543535,0.49258098,0.5053126,0.48169696,0.49516067,0.4898257,0.4780177,0.48712206,0.4762315,0.48474315,0.4900118,0.5018836,0.49748057,0.4915521,0.48893997,0.52168757,0.46819475,0.51092315,0.51396334,0.48479828,0.5034699,0.49460158,0.476621,0.476575,0.50490344,0.4759239,0.48569432,0.49154094,0.49673745,0.49854037,0.5031951,0.48177055,0.50511694,0.49727407,0.48852247,0.48913234,0.49321067,0.5031742,0.5161086,0.4970776,0.4956693,0.49265343,0.4967755,0.48562908,0.5273527,0.48307985,0.4857702,0.5053504,0.5218507,0.5126625,0.49566787,0.5132606,0.51539385,0.4861267,0.51153016,0.49895126,0.50390625,0.51223236,0.52209246,0.5206082,0.49765548,0.49517593,0.50770414,0.50298953,0.50171304,0.5131899,0.48483694,0.5034092,0.49181482,0.5217654,0.4953441,0.5098692,0.48601875,0.522791,0.5118975,0.5062388,0.5029537,0.49722356,0.50310594,0.49571025
5,0.50626063,0.52781296,0.5066914,0.49653104,0.49120373,0.50065535,0.48402867,0.4840059,0.49876946,0.5139209,0.50649905,0.52212375,0.50943667,0.51204425,0.51010066,0.516002,0.5048819,0.5225018,0.5071851,0.5089176,0.5026885,0.50529665,0.47888732,0.51516724,0.5070807,0.49677104,0.4949043,0.5003395,0.48818088,0.48867747,0.5044486,0.48128042,0.5093364,0.48019707,0.48564386,0.51736665,0.50424623,0.5019266,0.51353383,0.4827579,0.4784496,0.5171471,0.48449284,0.49270406,0.49436274,0.49864814,0.51152813,0.50498825,0.49858317,0.51746243,0.48514688,0.5106082,0.48091763,0.49555966,0.49064863,0.5120921,0.50357723,0.4924808,0.49443606,0.50203484,0.49069548,0.5118735,0.50514495,0.50543827,0.48716193,0.5011411,0.49493927,0.5128082,0.5031116,0.49947056,0.5018797,0.4917305,0.5136697,0.48236734,0.48288074,0.48598158,0.5110135,0.4844077,0.5059278,0.5011632,0.49114475,0.5061336,0.5001625,0.49970132,0.50087005,0.4943287,0.49327356,0.51785374,0.49684954,0.49863297,0.49607626,0.5058327,0.51070225,0.474905,0.50307953,0.49120635,0.49218822,0.5085285,0.51843977,0.50218415
6,0.5000599,0.50277066,0.50648284,0.4928549,0.4981971,0.4969385,0.497868,0.48565003,0.49100935,0.49384063,0.51516503,0.48979148,0.48655018,0.50769687,0.502589,0.51364684,0.5077101,0.4956397,0.48373488,0.4816286,0.47773728,0.51298845,0.4844841,0.52146125,0.48170415,0.48782045,0.50765777,0.50089866,0.51023597,0.5010132,0.514972,0.48594984,0.49792534,0.51528764,0.51693183,0.47763953,0.51382744,0.49171358,0.5111332,0.49359137,0.50475055,0.49590817,0.50291455,0.46590394,0.50140387,0.5128318,0.48852158,0.5139504,0.5002789,0.51166356,0.4879408,0.5056833,0.5146632,0.5133585,0.4879497,0.50689256,0.5025583,0.4683002,0.5013181,0.5133708,0.49918416,0.5207477,0.48338467,0.49397695,0.5276059,0.4870057,0.48676726,0.50985444,0.4999168,0.51782876,0.50280017,0.4746585,0.5158591,0.5028616,0.5099319,0.505152,0.53926384,0.48720986,0.49471593,0.51521456,0.4947615,0.4805987,0.49925497,0.5132697,0.48811558,0.5030009,0.50256824,0.48877028,0.49278876,0.49747786,0.49981898,0.50615937,0.50464386,0.49308184,0.49398392,0.5099509,0.48861107,0.51448685,0.48634258,0.52059907
7,0.5146051,0.5121877,0.50191575,0.5062557,0.52476746,0.4919048,0.4989633,0.49045438,0.5242529,0.5016699,0.502158,0.52279866,0.52955294,0.48510334,0.49710447,0.50657445,0.49637017,0.51754504,0.50443906,0.50540817,0.50168914,0.49060088,0.5137934,0.5190914,0.51036566,0.5040192,0.49615243,0.4966791,0.49054843,0.50940514,0.49853984,0.49797547,0.49694645,0.51799953,0.4807859,0.49673903,0.51824546,0.49364302,0.48532626,0.5254544,0.49309888,0.497915,0.5015251,0.5012579,0.50836307,0.48373112,0.5010619,0.5021879,0.510391,0.5304825,0.5095917,0.4933376,0.51403344,0.49863902,0.50554544,0.5109756,0.49543428,0.49484095,0.5160219,0.48901442,0.49356773,0.48483515,0.50229484,0.49418858,0.50632995,0.50302535,0.48410213,0.49935472,0.4882027,0.50581276,0.5221382,0.5034402,0.5196598,0.50832295,0.517273,0.52666426,0.49342623,0.4970056,0.5050607,0.5212572,0.52105397,0.4950806,0.5040932,0.5039579,0.49802923,0.4974993,0.5038854,0.5134152,0.48897964,0.48722112,0.50314504,0.4958606,0.505125,0.51913416,0.51517147,0.5102579,0.4936509,0.5170302,0.5037234,0.495892
8,0.504648,0.50750244,0.5134888,0.50419676,0.49162653,0.48022497,0.5079485,0.49404353,0.49706545,0.4952872,0.49484837,0.48777387,0.5057451,0.48656815,0.4940547,0.50586975,0.491222,0.50198877,0.5269894,0.5229337,0.4825311,0.502829,0.49919343,0.5175457,0.4955066,0.5107149,0.4946204,0.49374905,0.5170718,0.50736934,0.48454523,0.51661646,0.49099752,0.49575529,0.4964927,0.5072779,0.48866335,0.48753047,0.5012703,0.5097776,0.4850407,0.502121,0.48928207,0.50026035,0.48421648,0.50763756,0.4968258,0.47902352,0.5217801,0.489928,0.50254506,0.49821183,0.51484734,0.49269655,0.5064968,0.5063597,0.50083864,0.48567322,0.51002324,0.48692548,0.49325034,0.5058461,0.5092201,0.514631,0.496813,0.48548788,0.48274213,0.49318504,0.5012484,0.50109994,0.5100305,0.49875933,0.5103055,0.4776214,0.48855844,0.5071239,0.50389767,0.51554483,0.5059945,0.50012934,0.51229197,0.5029129,0.51098216,0.49110553,0.4967631,0.47762555,0.5136198,0.49578002,0.4922356,0.48681444,0.4843556,0.49438703,0.5013834,0.4793975,0.48396647,0.49109018,0.5095249,0.5018124,0.5113885,0.5033186
9,0.48781696,0.49796566,0.48676455,0.50724995,0.49777606,0.4849512,0.50821954,0.51002574,0.49851158,0.50805986,0.47817627,0.5199437,0.50087476,0.49068978,0.4962275,0.51016116,0.49845585,0.503826,0.49768144,0.5056808,0.5167781,0.499671,0.4970498,0.5062867,0.5088912,0.4953753,0.51623195,0.49248862,0.4978387,0.5074429,0.5228699,0.50654954,0.50560176,0.4892032,0.4890289,0.49295145,0.5149237,0.5094292,0.5068994,0.4973002,0.5023946,0.5132967,0.49062303,0.51832414,0.49853244,0.503776,0.49743262,0.50419956,0.5077939,0.47398743,0.49673358,0.5225529,0.49226263,0.4958166,0.49820745,0.505988,0.4921911,0.4899959,0.4927656,0.49254334,0.49484825,0.48993248,0.5055536,0.5088538,0.5144047,0.50137955,0.48837215,0.5084751,0.5164179,0.5047465,0.5075136,0.4880881,0.5085119,0.48726252,0.50342464,0.4978556,0.49287927,0.49934152,0.50806814,0.5121434,0.4854196,0.51008856,0.5401051,0.5252759,0.49952886,0.49099797,0.50344694,0.51257277,0.5154376,0.49633843,0.5015657,0.5042434,0.49528036,0.49770012,0.49828738,0.51429904,0.48867097,0.490964,0.5081515,0.48109382
